log_returns,log_returns_norm,out_log_returns,out_log_returns_norm,bin_output
-0.0326257909091415,-1.464656421368327,-0.027275097440069136,-1.2277680572650782,0
-0.027275097440069136,-1.2277680572650782,0.017607904445303024,0.7593128611475649,1
0.017607904445303024,0.7593128611475649,0.017613609603341865,0.7595654425302555,1
0.017613609603341865,0.7595654425302555,-0.009276970319196439,-0.4309466891135199,0
-0.009276970319196439,-0.4309466891135199,-0.010233916479077936,-0.4733130499711368,0
-0.010233916479077936,-0.4733130499711368,0.0072533099237386085,0.3008894864310336,1
0.0072533099237386085,0.3008894864310336,-0.018472811270658963,-0.8380691924183639,0
-0.018472811270658963,-0.8380691924183639,-0.017028217562017927,-0.7741134748255286,0
-0.017028217562017927,-0.7741134748255286,0.014544560053840304,0.6236910682392386,1
0.014544560053840304,0.6236910682392386,0.004002887302619849,0.15698528003019338,1
0.004002887302619849,0.15698528003019338,0.009383708424306409,0.395207469437265,1
0.009383708424306409,0.395207469437265,0.030325428688159992,1.3223489481047361,1
0.030325428688159992,1.3223489481047361,-0.005775689111599818,-0.2759363559058498,0
-0.005775689111599818,-0.2759363559058498,0.009990116738139189,0.42205465742752774,1
0.009990116738139189,0.42205465742752774,-0.013626634641432036,-0.6235170300699591,0
-0.013626634641432036,-0.6235170300699591,-0.02051751832775581,-0.9285934043968187,0
-0.02051751832775581,-0.9285934043968187,0.014687051062444759,0.6299994957585566,1
0.014687051062444759,0.6299994957585566,-0.026225769286313788,-1.181311718252692,0
-0.026225769286313788,-1.181311718252692,0.030116522162515067,1.3131001422449793,1
0.030116522162515067,1.3131001422449793,0.028783445903248234,1.2540815765005755,1
0.028783445903248234,1.2540815765005755,-0.004841154443624137,-0.23456220693354624,0
-0.004841154443624137,-0.23456220693354624,0.004539203158900733,0.18072930247725716,1
0.004539203158900733,0.18072930247725716,0.017286303553252523,0.7450747984268469,1
0.017286303553252523,0.7450747984268469,-0.000742102203508535,-0.0530870794295434,0
-0.000742102203508535,-0.0530870794295434,0.010928231952818054,0.4635873260115443,1
0.010928231952818054,0.4635873260115443,0.0005139849845368686,0.0025229907168803477,1
0.0005139849845368686,0.0025229907168803477,0.009714855038652498,0.4098681447691999,1
0.009714855038652498,0.4098681447691999,0.001742975458468124,0.05693342266384902,1
0.001742975458468124,0.05693342266384902,-0.0020338409206004287,-0.1102755304797543,0
-0.0020338409206004287,-0.1102755304797543,-0.012217117995052434,-0.5611142603229848,0
-0.012217117995052434,-0.5611142603229848,-7.3567454959236e-05,-0.023489401325685184,0
-7.3567454959236e-05,-0.023489401325685184,0.002572990508266235,0.0936802309914505,1
0.002572990508266235,0.0936802309914505,-0.010628993533186408,-0.490804083158413,0
-0.010628993533186408,-0.490804083158413,0.0053286186380584084,0.2156786679261182,1
0.0053286186380584084,0.2156786679261182,-0.0011815983761569923,-0.07254465627824702,0
-0.0011815983761569923,-0.07254465627824702,0.00014770570780883125,-0.013693094015042928,1
0.00014770570780883125,-0.013693094015042928,-0.012715280412728952,-0.5831691361747253,0
-0.012715280412728952,-0.5831691361747253,0.009458894636206042,0.39853614801752235,1
0.009458894636206042,0.39853614801752235,-0.003192583055304703,-0.16157589561825475,0
-0.003192583055304703,-0.16157589561825475,-0.0063412209588597146,-0.30097384215319994,0
-0.0063412209588597146,-0.30097384215319994,0.005894943374063708,0.24075125730895905,1
0.005894943374063708,0.24075125730895905,-0.010696148483156406,-0.4937771980138574,0
-0.010696148483156406,-0.4937771980138574,0.008685317275772073,0.3642879750508355,1
0.008685317275772073,0.3642879750508355,-0.029505081690010867,-1.3264949464053546,0
-0.029505081690010867,-1.3264949464053546,0.0029899924459514822,0.11214193271611851,1
0.0029899924459514822,0.11214193271611851,0.028749084139301887,1.2525602966709606,1
0.028749084139301887,1.2525602966709606,-0.008065777997465134,-0.3773242251529584,0
-0.008065777997465134,-0.3773242251529584,0.017615343812967074,0.7596422202570122,1
0.017615343812967074,0.7596422202570122,-0.006282056377521998,-0.29835448057568553,0
-0.006282056377521998,-0.29835448057568553,0.003626203672866685,0.14030856899218078,1
0.003626203672866685,0.14030856899218078,-0.015109504402105048,-0.6891673226562218,0
-0.015109504402105048,-0.6891673226562218,0.021001861964188427,0.9095717106091974,1
0.021001861964188427,0.9095717106091974,-0.00870334937580168,-0.4055510786788028,0
-0.00870334937580168,-0.4055510786788028,-0.014175178731426041,-0.6478024265084348,0
-0.014175178731426041,-0.6478024265084348,-0.019575753492977792,-0.8868991581519093,0
-0.019575753492977792,-0.8868991581519093,-0.0019941294559732373,-0.10851740623921352,0
-0.0019941294559732373,-0.10851740623921352,-0.009255730820982225,-0.43000636427237154,0
-0.009255730820982225,-0.43000636427237154,0.01515006610046284,0.65049831064027,1
0.01515006610046284,0.65049831064027,-0.0013748412319928539,-0.08109999293847499,0
-0.0013748412319928539,-0.08109999293847499,-0.002908456849983168,-0.14899692947741341,0
-0.002908456849983168,-0.14899692947741341,-0.0020717771690348984,-0.11195506153190668,0
-0.0020717771690348984,-0.11195506153190668,-0.005854802795862681,-0.2794389133503262,0
-0.005854802795862681,-0.2794389133503262,-0.009860625971523098,-0.45678656080088953,0
-0.009860625971523098,-0.45678656080088953,0.0043600002729666625,0.1727955498268997,1
0.0043600002729666625,0.1727955498268997,-0.027088289668832772,-1.219497617632208,0
-0.027088289668832772,-1.219497617632208,-0.006004581568119288,-0.28606998809649586,0
-0.006004581568119288,-0.28606998809649586,0.016722785842121002,0.7201264829412476,1
0.016722785842121002,0.7201264829412476,0.012868023847404432,0.549466685624528,1
0.012868023847404432,0.549466685624528,0.005054592124106357,0.20354683997031653,1
0.005054592124106357,0.20354683997031653,0.01424804484577187,0.6105636104663225,1
0.01424804484577187,0.6105636104663225,-0.012155879719972685,-0.5584030912216345,0
-0.012155879719972685,-0.5584030912216345,0.010472110651292955,0.4433937138049273,1
0.010472110651292955,0.4433937138049273,-0.0016866089292979951,-0.09490271593536079,0
-0.0016866089292979951,-0.09490271593536079,0.009849236338171308,0.41581753551510603,1
0.009849236338171308,0.41581753551510603,-0.03439418629599636,-1.5429476358998906,0
-0.03439418629599636,-1.5429476358998906,0.0045504694496382204,0.18122808888648453,1
0.0045504694496382204,0.18122808888648453,-0.008332052199142263,-0.38911283917145667,0
-0.008332052199142263,-0.38911283917145667,0.0035456598229653487,0.13674269459627506,1
0.0035456598229653487,0.13674269459627506,0.0027490766863308095,0.10147599931643773,1
0.0027490766863308095,0.10147599931643773,-0.017486690895273615,-0.7944112172635256,0
-0.017486690895273615,-0.7944112172635256,0.001037176538359378,0.025685968004595904,1
0.001037176538359378,0.025685968004595904,0.004614122729928914,0.184046176210123,1
0.004614122729928914,0.184046176210123,-0.010933392611249731,-0.5042805792525649,0
-0.010933392611249731,-0.5042805792525649,-0.009108965324815291,-0.4235086946722077,0
-0.009108965324815291,-0.4235086946722077,0.008627344094582653,0.3617213596890693,1
0.008627344094582653,0.3617213596890693,0.014268313832099349,0.6114609683585098,1
0.014268313832099349,0.6114609683585098,-0.007387731242108035,-0.34730542710547735,0
-0.007387731242108035,-0.34730542710547735,-0.005516662464271688,-0.2644686089494263,0
-0.005516662464271688,-0.2644686089494263,0.014090880116355464,0.6036055412251337,1
0.014090880116355464,0.6036055412251337,0.01412898724012466,0.6052926373487563,1
0.01412898724012466,0.6052926373487563,-0.00234103148808256,-0.12387561267833458,0
-0.00234103148808256,-0.12387561267833458,0.007549564721698743,0.3140054152077725,1
0.007549564721698743,0.3140054152077725,0.0,-0.02023238909778154,0
0.0,-0.02023238909778154,-0.003962204547408107,-0.19564893256138657,0
-0.003962204547408107,-0.19564893256138657,-0.001324350166179526,-0.07886462923253983,0
-0.001324350166179526,-0.07886462923253983,-0.00015582330762808794,-0.027131070296122453,0
-0.00015582330762808794,-0.027131070296122453,-0.011447566625766155,-0.5270443278894892,0
-0.011447566625766155,-0.5270443278894892,0.0005518522451194896,0.004199467507101653,1
0.0005518522451194896,0.004199467507101653,0.0010241040961626116,0.02510721882662007,1
0.0010241040961626116,0.02510721882662007,-0.0192375234181296,-0.8719248805962193,0
-0.0192375234181296,-0.8719248805962193,0.0,-0.02023238909778154,0
0.0,-0.02023238909778154,0.011888323715041412,0.5060929504239117,1
0.011888323715041412,0.5060929504239117,0.010101086255878222,0.42696755099440276,1
0.010101086255878222,0.42696755099440276,-0.016067453655108054,-0.7315780929142222,0
-0.016067453655108054,-0.7315780929142222,0.010161227119585397,0.4296301349943453,1
0.010161227119585397,0.4296301349943453,-0.0037984010295849745,-0.18839694782412478,0
-0.0037984010295849745,-0.18839694782412478,0.0015844460128665325,0.04991493407955219,1
0.0015844460128665325,0.04991493407955219,0.027559406444249503,1.1998903381655743,1
0.027559406444249503,1.1998903381655743,-0.0017726755011604675,-0.09871309481995244,0
-0.0017726755011604675,-0.09871309481995244,-0.010079190754555063,-0.46646296147723026,0
-0.010079190754555063,-0.46646296147723026,-0.003434570851943021,-0.17228929073422258,0
-0.003434570851943021,-0.17228929073422258,0.004524908872616052,0.18009645925542545,1
0.004524908872616052,0.18009645925542545,-0.0009344686745372656,-0.061603616378203864,0
-0.0009344686745372656,-0.061603616378203864,0.008765441190136215,0.3678352578673488,1
0.008765441190136215,0.3678352578673488,-0.012746942689043512,-0.5845709030453738,0
-0.012746942689043512,-0.5845709030453738,0.011742502446160388,0.4996370840887627,1
0.011742502446160388,0.4996370840887627,0.0031645922157524896,0.11987189409029064,1
0.0031645922157524896,0.11987189409029064,-0.010691894116149602,-0.49358884671951364,0
-0.010691894116149602,-0.49358884671951364,-0.004058733805516946,-0.1999225203072881,0
-0.004058733805516946,-0.1999225203072881,0.004370207995399247,0.17324747081289,1
0.004370207995399247,0.17324747081289,-0.03671953916804359,-1.6458967285747057,0
-0.03671953916804359,-1.6458967285747057,0.009166993946983032,0.38561298634692165,1
0.009166993946983032,0.38561298634692165,0.009718104296305033,0.4100119973995754,1
0.009718104296305033,0.4100119973995754,-0.007319613800730852,-0.34428970038743434,0
-0.007319613800730852,-0.34428970038743434,-0.012454486075511712,-0.5716231292378912,0
-0.012454486075511712,-0.5716231292378912,0.0012120847072749096,0.03342958296631754,1
0.0012120847072749096,0.03342958296631754,-0.015134549150478103,-0.6902761152838994,0
-0.015134549150478103,-0.6902761152838994,0.009140642507355239,0.38444634328256466,1
0.009140642507355239,0.38444634328256466,0.004781821935848157,0.1914706326439001,1
0.004781821935848157,0.1914706326439001,0.014209661179369485,0.608864271119955,1
0.014209661179369485,0.608864271119955,0.0017521605707687088,0.057340070183383975,1
0.0017521605707687088,0.057340070183383975,0.002066790384418621,0.07126950611247283,1
0.002066790384418621,0.07126950611247283,0.01544431523162441,0.6635254436133258,1
0.01544431523162441,0.6635254436133258,-0.0020350831980346686,-0.11033052915812384,0
-0.0020350831980346686,-0.11033052915812384,0.00515784245300712,0.20811798605592186,1
0.00515784245300712,0.20811798605592186,-0.005079477299505959,-0.24511334610542757,0
-0.005079477299505959,-0.24511334610542757,-0.006523912633888297,-0.3090620520801846,0
-0.006523912633888297,-0.3090620520801846,-0.004742704977794782,-0.23020360686760044,0
-0.004742704977794782,-0.23020360686760044,-0.017343077403386895,-0.7880530946476737,0
