log_returns,output
0.019202164610100058,1
0.026180832934500627,0
-0.003908159476652553,0
-0.032585929403947674,0
-0.05056166510919597,1
0.03347599725037541,0
-0.03720633448852741,0
-0.027332193190019647,1
0.007107693183498368,0
-0.013990032661888323,0
-0.014749191869786215,1
0.005870118922078371,1
0.007496923854731574,0
-0.012526280657978228,0
-0.005618013675076122,1
0.014819194398444563,1
0.02602532270048178,0
-0.0035216363527917276,1
0.0010849178359028887,0
-0.026367885444359855,1
0.013270848377470746,1
0.01472221004558005,1
0.0008115455381979778,1
0.006200304173898372,1
0.02651971974420147,0
-0.007618608398883536,0
-0.01809513161903636,1
0.00962051233348574,0
-0.003997279478518903,1
0.005060568166231583,1
0.007147627001564886,1
0.021399556204064547,0
-0.0059562404135658975,1
0.006214460011563429,0
-0.050288485776287986,1
0.004874103981644554,1
0.00780310452999271,0
-0.016484648191586022,1
0.003264391667550819,1
0.030755238876241688,1
0.0021046578638657457,0
-0.014560131280358289,0
-0.0005334878196888739,0
-0.006692569567610041,0
-0.024746330258390507,1
0.01394423484268823,0
-0.004081124465149384,1
0.013539334793146474,0
-0.013812058351443224,0
-0.0043727824551696515,0
-0.0016446703089575585,0
-0.00798794808161261,0
-0.024070588977942682,0
-0.013978201051839388,0
-0.0028769377771731765,0
-0.027158928254429015,1
0.009135215383049016,0
-0.002055490202404619,0
-0.00826447355852742,0
-0.0017799284297457935,1
0.0017799284297457384,1
0.00266391005288082,1
0.025391672021749776,1
0.006892556462103804,1
0.0005722591978363596,1
0.023743347496015258,1
0.0008377103253191596,0
-0.002515025726277891,0
-0.01097220751684806,1
0.014881717782003362,0
-0.009521218472711142,0
-0.009896936178524671,1
0.003404336524247818,1
0.012384020307311856,1
0.02158353825071819,0
-0.015726623246919254,1
0.015726623246919366,0
-0.004939645388618903,1
0.005760622146497025,0
-0.011831209425952734,0
-0.003326943673007785,1
0.0036036372258971467,1
0.004692954971983148,1
0.017742998755188543,1
0.0021622124925175976,0
-0.009494233557621712,0
-0.014274205597186621,1
0.012091448463431015,0
-0.004379964418071348,0
-0.003572934055114902,1
0.005217604364072405,1
0.010354345368659547,1
0.014532035006170285,1
0.001601745449295425,1
0.005320495323688061,1
0.00423616872705418,0
-0.017322157781389635,0
-0.009724566259211694,0
-0.007629431380401006,0
-0.015435845692503142,1
0.011049878106334366,1
0.010657277439461049,0
-0.04987803251249168,1
0.010515911529636556,0
-0.01595923174465449,1
0.005443320215017906,0
-0.03903787725996503,0
-0.025576795400571676,1
0.006077106189001481,1
0.017715526538216387,0
-0.00716842576963888,0
-0.006314833125055987,0
-0.010004686297925149,0
-0.042957091815903854,1
0.008551075130803458,0
-0.0028422013558283303,0
-0.0018993792668506669,1
0.027809987605634245,1
0.010728025468418726,0
-0.011344562400229715,1
0.02376707809131476,1
0.020858943816923225,0
-0.001180316343808774,1
0.0035367777952697217,1
0.006743891047041922,0
-0.007332486029027501,0
-0.007979958109763475,1
0.00029664208957580045,0
-0.006547565162485357,0
-0.02020886056108419,0
-0.009797987027783072,0
-0.016442147741749517,1
0.003434898482134429,1
0.0031123109715594783,0
-0.020405655713137405,1
0.014796407465227644,0
-0.016701213542461422,1
0.0003177197505246502,1
0.001904201554601988,0
-0.011479737145212174,0
-0.028299199967316682,1
0.0026359133948780857,1
0.0031211925364116122,1
0.00016397411222718065,0
-0.01503539027159088,1
0.007463352702262298,1
0.005437897873468612,1
0.023870602308112176,0
-0.004825475612370261,1
0.013771244054309534,1
0.004601310816948603,0
-0.0030122675199839733,1
0.0011108419059010404,1
0.01776359012632683,1
0.020969016802945564,0
-0.004894468161782262,0
-0.03146187585323375,1
0.0031595722860320264,1
0.015960229968682772,0
-0.004979775357392414,0
-0.0217639446170676,0
-0.0038338973000261256,1
0.0196520059942798,1
0.0012546741932982868,1
0.007806500312368358,1
0.005583150228867666,1
0.05769091633449801,1
0.005241721505857044,0
-0.006117982077831778,0
-0.01205364679857124,0
-0.007123855436474072,0
-0.0035809925186227293,1
0.004325473325378293,1
0.02542192182398567,1
0.0277597229589103,0
-0.01235376387130173,0
-0.006162689791274887,1
0.0027277663132405103,0
-0.000717146719184494,1
0.009708818886111862,0
-0.004557109946425193,0
-0.0014283458580159464,0
-0.004728167554889817,0
-0.013446314702279827,1
0.00840709182753926,0
-0.0001443830613975392,0
-0.0010110450498567955,1
0.005476377516538151,1
0.0037296630560294023,1
0.010539985094447715,1
0.018807520513669115,0
-0.0027846989464285045,1
0.0008362029559552197,1
0.009704839336744146,0
-0.006644589033976515,1
0.0013879041114787643,1
0.004704643590138551,1
0.011256119792570247,0
-0.003555345361851811,1
0.00818556385438882,0
-0.002040143931673464,0
-0.007790645805765897,0
-0.0010982181429510245,1
0.0016469275776132104,0
-0.009922921069336807,0
-0.0023573216765432705,1
0.012554536897843005,0
-0.0013720142686356885,1
0.002194236565061239,0
-0.011435019435619942,1
0.005940479100363285,1
0.006589855752154211,1
0.006818517996562249,1
0.03839444173247741,1
0.008983882292922067,0
-0.00428657964209983,0
-0.0002603390550947472,0
-0.039845906931897684,0
-0.02358213425498627,1
0.009114771487641312,1
0.0068502804479588335,0
-0.017353341350855762,1
0.012974575412086823,0
-0.0035718475063236826,1
0.01366888353963012,1
0.01535796504602273,1
0.014071618527183697,0
-0.03843010315812451,0
-0.0035680309575781425,1
0.011209956355988607,0
-0.004632742182994403,1
0.01491146603553574,1
0.009641226499150822,0
-0.005612712297896872,0
-0.0024151400295798525,1
0.008294296609794987,0
-0.026733004615523272,0
-0.028874879523973114,0
-0.035262347237290124,0
-0.04292756195675483,0
-0.013184317394014537,0
-0.04449390547932118,0
-0.017578545202600757,1
0.04306578451054676,0
-0.03456349908123159,0
-0.0013033240269679474,0
-0.05185972846542281,0
-0.020819640551598344,0
-0.0499655158596528,1
0.058345445074123224,0
-0.04407251111218797,0
-0.0738844210839363,0
-0.007067179395541609,0
-0.09024025492242788,1
0.02554418850147919,0
-0.10540726732392412,1
0.024453383714170253,0
-0.09008236348808225,0
-0.012042281949266513,1
0.08881860307718198,1
0.0751631965673732,1
0.052577825049193345,0
-0.10988743262115047,1
0.07556527480607898,0
-0.03816117079832982,0
-0.05919147496699069,1
0.012671502998504959,0
-0.011512906269087174,1
0.12439999553070596,1
0.02104482966791441,1
0.03347429680627752,0
-0.006995765351334115,0
-0.009404449241808246,1
0.023731929254325462,0
-0.032828276081952656,0
-0.0015904940185486362,1
0.042841458267047564,0
-0.020801944516536424,0
-0.025228034836124423,0
-0.018533934640825155,0
-0.005709615308435227,1
0.00285888261205381,1
0.058991958523321085,1
0.036244023431711486,1
0.03569211520565457,0
-0.0893886182826284,0
-0.021353085280385792,0
-0.01571034527585464,0
-0.03218094472993242,1
0.03136865587503379,1
0.0161228648372187,1
0.028381854461463844,0
-0.010941835528098501,0
-0.02224968111696464,0
-0.03391540350791711,1
0.043113686659346034,1
0.015014077155410234,1
0.0517735541472899,1
0.0031601844945123004,1
0.015835362908932803,0
-0.005128263840452632,1
0.0051282638404526164,1
0.04360945795621206,1
0.024530478312804627,0
-0.022085072908177857,1
0.004178308241693612,1
0.012431054503921419,0
-0.009308757077332001,1
0.04570091137879733,0
-0.009141578597818662,1
0.01013382895163464,1
0.04618939210244841,0
-0.04354825739427065,0
-0.019980697572387403,0
-0.07361644324650615,1
0.011877048531554578,1
0.03203934759673804,0
-0.029538017248533343,0
-0.009322413362267475,1
0.031906273192327604,0
-0.029747241550311665,0
-0.007939388981171408,1
0.007579862497604338,0
-0.02918847276358473,0
-0.009672702936475111,0
-0.038099846232270404,1
0.03959409062099119,1
0.0018646000578373132,1
0.0027904682398521476,0
-0.013654067076427868,0
-0.0007535249204991307,0
-0.029065151603792333,0
-0.014855670750173126,0
-0.0376842480607437,1
0.03768424806074378,0
-0.013481574603324942,1
0.0031885210856131886,1
0.04360367087781085,1
0.0055086265807643,0
-0.04395248963501342,0
-0.017572358502481865,1
0.021128977604405737,1
0.020305283553039476,1
0.010000018776554234,1
0.013683247228766418,0
-0.030665462733334408,1
0.0007781537576885078,1
0.008134888759491817,0
-0.0015444372226886642,0
-0.004259394777117824,1
0.018454946609926103,1
0.01737200380766011,0
-0.07218022495176088,1
0.012397657874006115,0
-0.010789333909996975,0
-0.008472880455047018,1
0.010479750263093461,1
0.010767743218201136,1
0.018861127026544067,1
0.00504754168880713,0
-0.0042693879311185914,1
0.0009719711534850003,1
0.007162917606006712,0
0.0,1
0.003466213832809904,1
