inp_z_score,out_z_score
0.47913154668493163,0.7783021056725147
0.7783021056725147,-2.0159776758080445
-2.0159776758080445,-0.6784395294448227
-0.6784395294448227,0.5385839129083525
0.5385839129083525,0.7574468712889805
0.7574468712889805,0.1949465655388242
0.1949465655388242,0.024107309351030764
0.024107309351030764,0.47032194440952235
0.47032194440952235,0.2499952250585446
0.2499952250585446,0.3634204382099196
0.3634204382099196,-0.3550211151312801
-0.3550211151312801,-1.3242624316239449
-1.3242624316239449,-0.49900891733431085
-0.49900891733431085,-0.8605184873368656
-0.8605184873368656,-0.15897786672272943
-0.15897786672272943,0.43696887587908034
0.43696887587908034,-0.02480311841086545
-0.02480311841086545,0.7711462715200368
0.7711462715200368,0.6206079054539554
0.6206079054539554,0.5909949853785903
0.5909949853785903,0.28206649889727464
0.28206649889727464,-0.3792260234959384
-0.3792260234959384,0.6815242960914064
0.6815242960914064,-0.14088232317696447
-0.14088232317696447,-0.3363533875793221
-0.3363533875793221,-1.0972298594580827
-1.0972298594580827,-0.2250990293333752
-0.2250990293333752,-0.12105156051751902
-0.12105156051751902,0.02021192140452796
0.02021192140452796,-0.5191827340925332
-0.5191827340925332,-0.8264270322534064
-0.8264270322534064,-0.6506810649926009
-0.6506810649926009,-0.6374977770101
-0.6374977770101,0.3544426977329909
0.3544426977329909,0.4255525548630217
0.4255525548630217,0.7422135901300365
0.7422135901300365,0.35833643586067415
0.35833643586067415,-0.35019182075652455
-0.35019182075652455,-0.22043544715202704
-0.22043544715202704,-0.6521688423014478
-0.6521688423014478,-0.19874892526922142
-0.19874892526922142,-0.040881127747778606
-0.040881127747778606,-0.8584533882050975
-0.8584533882050975,-0.18856473401513713
-0.18856473401513713,-0.5239883339954604
-0.5239883339954604,0.1489064197506776
0.1489064197506776,-0.47417288032252775
-0.47417288032252775,-0.19862236203027822
-0.19862236203027822,-0.20903513420777767
-0.20903513420777767,0.6459969593437026
0.6459969593437026,-0.639845810210896
-0.639845810210896,-0.767002635691795
-0.767002635691795,0.37169756358925354
0.37169756358925354,-0.08373619212756034
-0.08373619212756034,0.16091290264185848
0.16091290264185848,0.9813720367874575
0.9813720367874575,-0.5325582530126325
-0.5325582530126325,-0.6096650238558797
-0.6096650238558797,-0.3677425511604888
-0.3677425511604888,1.074463446017927
1.074463446017927,0.3051008125769883
0.3051008125769883,-0.037573831197044875
-0.037573831197044875,-0.08847033177695629
-0.08847033177695629,-1.603622761932858
-1.603622761932858,-0.09070697476801537
-0.09070697476801537,-0.06753753714449087
-0.06753753714449087,0.383661219191065
0.383661219191065,-0.5975196487314245
-0.5975196487314245,0.15086850397938276
0.15086850397938276,-0.2457089635812445
-0.2457089635812445,0.2812358219725424
0.2812358219725424,0.1401605381891107
0.1401605381891107,-0.30206601175989056
-0.30206601175989056,0.20737505549984475
0.20737505549984475,3.1675930634939253
3.1675930634939253,-0.32460470972318733
-0.32460470972318733,0.488194003667252
0.488194003667252,1.2443858882486332
1.2443858882486332,0.15973276474159512
0.15973276474159512,0.42326713532276433
0.42326713532276433,-1.1838239792055751
-1.1838239792055751,-0.05795376641892321
-0.05795376641892321,-0.8128463840525525
-0.8128463840525525,-0.6910840165743847
-0.6910840165743847,-0.41631645383403315
-0.41631645383403315,-0.07715101191811112
-0.07715101191811112,-0.23465708144486622
-0.23465708144486622,0.8929754207583314
0.8929754207583314,0.6288612599224395
0.6288612599224395,-0.2399072471792796
-0.2399072471792796,0.4209172491830342
0.4209172491830342,1.2284658691610644
1.2284658691610644,-1.1038824036503696
-1.1038824036503696,0.6759503824593617
0.6759503824593617,0.8026936117002555
0.8026936117002555,-0.9584822603504105
-0.9584822603504105,1.1497713209644893
1.1497713209644893,0.02062422495739205
0.02062422495739205,-0.29549911029450227
-0.29549911029450227,-0.12571063542049812
-0.12571063542049812,-0.9400010546210069
-0.9400010546210069,0.06031234520769812
0.06031234520769812,1.534362782975076
1.534362782975076,1.4950732274344078
1.4950732274344078,-1.8488517613388264
-1.8488517613388264,0.8443853126226659
0.8443853126226659,-0.2094494138895007
-0.2094494138895007,-0.530470883631912
-0.530470883631912,0.18318735941982708
0.18318735941982708,-0.15336729892722076
-0.15336729892722076,-0.15692809827630813
-0.15692809827630813,0.12496588755625733
0.12496588755625733,0.09831663254061249
0.09831663254061249,-0.43625950213220305
-0.43625950213220305,0.23228320052664964
0.23228320052664964,-0.22292982607484577
-0.22292982607484577,2.822138437523425
2.822138437523425,0.37944511022258354
0.37944511022258354,1.1236983194983323
1.1236983194983323,-0.13706305131721147
-0.13706305131721147,1.1856268636253458
1.1856268636253458,-0.9947463814095278
-0.9947463814095278,-0.4165854655356569
-0.4165854655356569,0.46433559306847927
0.46433559306847927,0.08163821135199649
0.08163821135199649,-0.1672817250264181
-0.1672817250264181,-0.7887829351966773
-0.7887829351966773,-1.4346985029262143
-1.4346985029262143,-0.3699991676102757
-0.3699991676102757,-0.3168667453916774
-0.3168667453916774,0.2555940899561115
0.2555940899561115,-0.7009563352858774
-0.7009563352858774,0.41860172729727946
0.41860172729727946,-0.023850509051488063
-0.023850509051488063,-0.2438525930961683
-0.2438525930961683,-0.4130238359758898
-0.4130238359758898,-0.6206026592085446
-0.6206026592085446,-0.2954095936204042
-0.2954095936204042,0.9747459514968846
0.9747459514968846,0.6050521763463883
0.6050521763463883,-0.7583850446793499
-0.7583850446793499,0.11022639292028356
0.11022639292028356,0.0605826475178249
0.0605826475178249,-0.1256749049797495
-0.1256749049797495,0.0047960318786786655
0.0047960318786786655,-0.10267991033079729
-0.10267991033079729,-0.2477266145830635
-0.2477266145830635,-0.20269270396218192
-0.20269270396218192,0.03420861918614183
0.03420861918614183,0.28016191301859855
0.28016191301859855,0.28948615939816313
0.28948615939816313,-1.2957192187071005
-1.2957192187071005,-0.4365812091772133
-0.4365812091772133,0.19624746029690737
0.19624746029690737,-0.062330427223005
-0.062330427223005,0.39135267929447604
0.39135267929447604,0.7331669452339081
0.7331669452339081,0.5946323097542373
0.5946323097542373,0.7212289398461619
0.7212289398461619,0.779262677901991
0.779262677901991,-0.24276877773756161
-0.24276877773756161,-0.2956837523686134
-0.2956837523686134,-0.09507663985198261
-0.09507663985198261,-0.5814769895090369
-0.5814769895090369,0.4051352990390981
0.4051352990390981,0.1949266411011558
0.1949266411011558,-0.10105225391563674
-0.10105225391563674,0.27944874209910064
0.27944874209910064,0.05789791653296582
0.05789791653296582,-0.5783511872850607
-0.5783511872850607,0.16299038114329306
0.16299038114329306,-0.35878235278021936
-0.35878235278021936,-0.44373013792416055
-0.44373013792416055,-0.09067114008722434
-0.09067114008722434,-0.2564581449062077
-0.2564581449062077,-0.5587901207783429
-0.5587901207783429,-0.26510796569064576
-0.26510796569064576,0.5447639148206644
0.5447639148206644,-0.28818583713101886
-0.28818583713101886,0.48200336272152455
0.48200336272152455,0.04078082171572035
0.04078082171572035,0.11123449121035625
0.11123449121035625,0.3896953637647038
0.3896953637647038,0.7890835565112598
0.7890835565112598,0.3019127935432962
0.3019127935432962,-0.18159857685402328
-0.18159857685402328,-0.08043482121767767
-0.08043482121767767,-0.596482613040395
-0.596482613040395,0.31414346669982696
0.31414346669982696,0.1589827062142825
0.1589827062142825,-0.8217004835705718
-0.8217004835705718,-0.18961174716363505
-0.18961174716363505,-0.597801263001345
-0.597801263001345,0.2970507117164785
0.2970507117164785,0.520309593345792
0.520309593345792,0.35932667507770477
0.35932667507770477,-0.3551022293583944
-0.3551022293583944,0.35335965595788754
0.35335965595788754,-0.43074679804560967
-0.43074679804560967,0.1783989274049401
0.1783989274049401,0.14987260823930332
0.14987260823930332,-0.16855693686454937
-0.16855693686454937,-0.47739234841015943
-0.47739234841015943,0.004952802271542598
0.004952802271542598,-0.5119505924376822
-0.5119505924376822,-0.22828157300272597
-0.22828157300272597,0.2805692707165116
0.2805692707165116,0.010485016754977327
0.010485016754977327,-0.6825328554617016
-0.6825328554617016,-0.06489572585626929
-0.06489572585626929,-0.11225377295136339
-0.11225377295136339,-0.2030498297232291
-0.2030498297232291,-0.13481296966265066
-0.13481296966265066,0.04774212344335496
0.04774212344335496,-0.3470797261852897
-0.3470797261852897,0.4629782040742845
0.4629782040742845,0.5850294328679833
0.5850294328679833,-0.07339387497842163
-0.07339387497842163,0.7616505716000009
0.7616505716000009,0.5752995431855211
0.5752995431855211,-0.5304281484789938
-0.5304281484789938,0.2074674426541191
0.2074674426541191,-0.18517440281282874
-0.18517440281282874,-0.5126765273704742
-0.5126765273704742,-0.3342275939240065
-0.3342275939240065,0.06097696959493638
0.06097696959493638,0.2570557219373308
0.2570557219373308,0.5797974541097783
0.5797974541097783,-0.4990949388477543
-0.4990949388477543,0.4313529589728369
0.4313529589728369,0.10895381911115501
0.10895381911115501,0.6486088236535831
0.6486088236535831,0.71875288399402
0.71875288399402,-0.353477614934877
-0.353477614934877,0.0168524266987579
0.0168524266987579,0.1112183565065654
0.1112183565065654,0.22235531981978768
0.22235531981978768,0.7739456299210595
0.7739456299210595,-0.3417582528734897
-0.3417582528734897,0.22527129863925016
0.22527129863925016,0.36378992290405254
0.36378992290405254,0.18422540513486396
0.18422540513486396,0.5093051188298379
0.5093051188298379,-0.033808901554418555
-0.033808901554418555,-0.20278932403865318
-0.20278932403865318,-0.40379083128544024
-0.40379083128544024,0.44524673186777775
0.44524673186777775,-0.6700868713976151
-0.6700868713976151,0.30133597593877093
0.30133597593877093,-0.10716703727892345
-0.10716703727892345,0.7210689418129179
0.7210689418129179,0.3683703159634436
0.3683703159634436,0.048346710063479216
0.048346710063479216,0.4284521191627655
0.4284521191627655,0.8669890683970498
0.8669890683970498,0.6606102044591168
0.6606102044591168,-0.3586384230312233
-0.3586384230312233,1.0460210360820725
1.0460210360820725,0.12072172911020912
0.12072172911020912,0.4990238719080744
0.4990238719080744,0.841338056202332
0.841338056202332,-0.4193876151886437
-0.4193876151886437,0.36758565941130195
0.36758565941130195,-0.16029006016841396
-0.16029006016841396,0.6735648700395709
