log_returns,log_returns_norm,out_log_returns,out_log_returns_norm,bin_output
-0.014450849702463912,-0.36576808685470663,-0.00916632720384387,-0.2273294782739645,0
-0.00916632720384387,-0.2273294782739645,0.013069200964277012,0.35517453821123063,1
0.013069200964277012,0.35517453821123063,0.01011960888611426,0.2779040897859924,1
0.01011960888611426,0.2779040897859924,-0.03221871023859151,-0.8312326374778718,0
-0.03221871023859151,-0.8312326374778718,0.0026513257086294368,0.08225751398885148,1
0.0026513257086294368,0.08225751398885148,0.007036082194696726,0.1971249569896244,1
0.007036082194696726,0.1971249569896244,-0.01323350746228462,-0.33387737848115107,0
-0.01323350746228462,-0.33387737848115107,-0.008025023127163768,-0.19743074127655724,0
-0.008025023127163768,-0.19743074127655724,0.00379757345172345,0.11228576018975021,1
0.00379757345172345,0.11228576018975021,0.0033389352873416777,0.10027081856813382,1
0.0033389352873416777,0.10027081856813382,-0.00022220960968685348,0.006979524108174895,0
-0.00022220960968685348,0.006979524108174895,0.017843794301439612,0.48025453518508743,1
0.017843794301439612,0.48025453518508743,-0.0021857598673960255,-0.04445959184347433,0
-0.0021857598673960255,-0.04445959184347433,0.007629431539007176,0.21266892669551257,1
0.007629431539007176,0.21266892669551257,-0.009820063075600753,-0.24445539352722992,0
-0.009820063075600753,-0.24445539352722992,-0.015247199356073588,-0.38663005461400146,0
-0.015247199356073588,-0.38663005461400146,-0.015709496572460926,-0.39874085240209406,0
-0.015709496572460926,-0.39874085240209406,-0.010230867372011756,-0.2552172315568685,0
-0.010230867372011756,-0.2552172315568685,-0.009874841747360816,-0.24589043010817827,0
-0.009874841747360816,-0.24589043010817827,0.01511709550609602,0.40882322093773105,1
0.01511709550609602,0.40882322093773105,-0.005928018559397883,-0.14249552345417535,0
-0.005928018559397883,-0.14249552345417535,0.009558606654337774,0.26320751721995483,1
0.009558606654337774,0.26320751721995483,-0.006818277590715351,-0.16581763469586525,0
-0.006818277590715351,-0.16581763469586525,-0.021203794675344077,-0.5426749514033903,0
-0.021203794675344077,-0.5426749514033903,0.027342280830827924,0.7290863376979574,1
0.027342280830827924,0.7290863376979574,0.002942201277957864,0.0898775797750174,1
0.002942201277957864,0.0898775797750174,0.0029335701179996165,0.08965146932220551,1
0.0029335701179996165,0.08965146932220551,-0.01521205364220473,-0.3857093425294466,0
-0.01521205364220473,-0.3857093425294466,-0.007117411664874735,-0.17365404849039967,0
-0.007117411664874735,-0.17365404849039967,0.07349877864891499,1.9382478724562304,1
0.07349877864891499,1.9382478724562304,0.03574814588583818,0.9492947410942874,1
0.03574814588583818,0.9492947410942874,-0.013308563815081298,-0.33584362936740064,0
-0.013308563815081298,-0.33584362936740064,0.0018822582485500216,0.06211025771244768,1
0.0018822582485500216,0.06211025771244768,0.004586233077371019,0.13294627232627135,1
0.004586233077371019,0.13294627232627135,0.017319945078946925,0.46653125981121424,1
0.017319945078946925,0.46653125981121424,0.0059105628839903135,0.1676397334248387,1
0.0059105628839903135,0.1676397334248387,0.0022328358350869842,0.0712943369348269,1
0.0022328358350869842,0.0712943369348269,0.02996029977850937,0.7976705665378727,1
0.02996029977850937,0.7976705665378727,-0.009092750591069688,-0.22540199212943549,0
-0.009092750591069688,-0.22540199212943549,0.004161287761256667,0.12181398207655879,1
0.004161287761256667,0.12181398207655879,0.014722024743736602,0.3984735542183155,1
0.014722024743736602,0.3984735542183155,-0.025257829906287995,-0.6488784913931889,0
-0.025257829906287995,-0.6488784913931889,0.016450633943095337,0.44375792047876467,1
0.016450633943095337,0.44375792047876467,-0.01905195741345886,-0.48630328177659354,0
-0.01905195741345886,-0.48630328177659354,-0.00020034708804886429,0.007552256474518295,0
-0.00020034708804886429,0.007552256474518295,0.022784496329521158,0.6096860806763348,1
