inp_z_score,out_z_score
1.0100349767627603,-0.4448684700774471
-0.4448684700774471,0.7177077144280809
0.7177077144280809,0.38163895899256167
0.38163895899256167,-0.4169373156267208
-0.4169373156267208,-0.5222763272429262
-0.5222763272429262,0.8438750949454407
0.8438750949454407,0.12142585395766531
0.12142585395766531,-0.2101636619710148
-0.2101636619710148,0.26858550414862664
0.26858550414862664,-0.2792991646142583
-0.2792991646142583,0.05340028743753888
0.05340028743753888,0.05472873722362775
0.05472873722362775,0.25430975313443577
0.25430975313443577,0.3483205007322544
0.3483205007322544,0.6732469264093962
0.6732469264093962,2.341540612678933
2.341540612678933,-2.020122643509441
-2.020122643509441,-0.7183148948062371
-0.7183148948062371,-0.3788910131828982
-0.3788910131828982,-0.23343289785832075
-0.23343289785832075,-0.5773971311969935
-0.5773971311969935,0.5589384776692492
0.5589384776692492,-0.15789607247641474
-0.15789607247641474,0.8188710321607785
0.8188710321607785,-1.5021761741137103
-1.5021761741137103,0.6119881264125441
0.6119881264125441,-0.1661351753713437
-0.1661351753713437,-0.24059276498389892
-0.24059276498389892,-0.3414637473327249
-0.3414637473327249,0.2521692583088921
0.2521692583088921,-0.4579718602295814
-0.4579718602295814,0.003676881242625463
0.003676881242625463,-0.26968610965096373
-0.26968610965096373,0.2323226203361942
0.2323226203361942,-0.7073884991511401
-0.7073884991511401,0.27669947284515506
0.27669947284515506,-0.14633792987160782
-0.14633792987160782,1.0565302710620985
1.0565302710620985,0.31571537151606993
0.31571537151606993,-0.13298893967782044
-0.13298893967782044,-0.0502948265840958
-0.0502948265840958,0.643911342819142
0.643911342819142,0.27646157396838855
0.27646157396838855,-0.9904713295237113
-0.9904713295237113,1.5194056137379288
1.5194056137379288,-0.6492632512136721
-0.6492632512136721,2.7832623145450133
2.7832623145450133,0.40913210745118
0.40913210745118,1.6279005617384383
1.6279005617384383,-0.3223286094683722
-0.3223286094683722,1.0508860979477481
1.0508860979477481,0.24787101717291635
0.24787101717291635,0.992096919513716
0.992096919513716,-0.011845365661267733
-0.011845365661267733,-0.18173989196853146
-0.18173989196853146,0.42446439683762033
0.42446439683762033,0.28224886585867065
0.28224886585867065,-0.5872026170846006
-0.5872026170846006,0.7291660410393076
0.7291660410393076,0.19820899768321582
0.19820899768321582,0.6155866438057254
0.6155866438057254,0.4089446499016199
0.4089446499016199,-0.43429152786802583
-0.43429152786802583,0.1541235343291651
0.1541235343291651,-0.09353288752072962
-0.09353288752072962,-0.618359809986767
-0.618359809986767,-0.11552133282414387
-0.11552133282414387,-0.36699899846137124
-0.36699899846137124,-0.5587454052149943
-0.5587454052149943,-0.28868537596776667
-0.28868537596776667,0.05875492000548732
0.05875492000548732,0.19387041123660795
0.19387041123660795,0.3251172906125818
0.3251172906125818,1.1903820615459495
1.1903820615459495,1.007264348012535
1.007264348012535,-0.47469838863315816
-0.47469838863315816,-0.18521963682100945
-0.18521963682100945,0.1580858534779804
0.1580858534779804,-0.5618501093703114
-0.5618501093703114,0.7098098131174384
0.7098098131174384,-0.7855646976818971
