log_returns,log_returns_norm,out_log_returns,out_log_returns_norm,bin_output
,,-0.018072242851033826,,0
-0.018072242851033826,,-0.013628781972229395,,0
-0.013628781972229395,,0.0011428107642584596,,1
0.0011428107642584596,,0.015302109886872611,,1
0.015302109886872611,,-0.014540912588308795,,0
-0.014540912588308795,,-0.008980689554407173,,0
-0.008980689554407173,,-0.005581712138828554,,0
-0.005581712138828554,,-0.00969751561452791,,0
-0.00969751561452791,,-0.0060600589941354,,0
-0.0060600589941354,,0.016529272522494434,,1
0.016529272522494434,,-0.009495233981322402,,0
-0.009495233981322402,,0.0013619944551357482,,1
0.0013619944551357482,,0.016200935761871812,,1
0.016200935761871812,,-0.009804983717735527,,0
-0.009804983717735527,,0.0013515497649306124,,1
0.0013515497649306124,,-0.009888633728791972,,0
-0.009888633728791972,,-0.019677927473424773,,0
-0.019677927473424773,,0.010477486159633379,,1
0.010477486159633379,,-0.015458072240246238,,0
-0.015458072240246238,,0.019579418462099624,,1
0.019579418462099624,,-0.0013718707243384359,,0
-0.0013718707243384359,,0.018267095748271574,,1
0.018267095748271574,,0.011297394417679654,,1
0.011297394417679654,,0.009286485185920533,,1
0.009286485185920533,,-0.0015102517009587637,,0
-0.0015102517009587637,,0.0015102517009586845,,1
0.0015102517009586845,,0.008078960194075361,,1
0.008078960194075361,,0.004853512191678538,,1
0.004853512191678538,,0.006496514247521165,,1
0.006496514247521165,,-0.0012959308601659945,,0
-0.0012959308601659945,,-0.004642102888586166,,0
-0.004642102888586166,,0.0018594703673447714,,1
0.0018594703673447714,,0.006480875701205708,,1
0.006480875701205708,,-0.008340346068550442,,0
-0.008340346068550442,,0.0024166024946126537,,1
0.0024166024946126537,,-0.0046524694911610496,,0
-0.0046524694911610496,,-0.002614857434155732,,0
-0.002614857434155732,,-0.004122967200787999,,0
-0.004122967200787999,,0.013801070729136264,,1
0.013801070729136264,,-0.0005558609458937547,,0
-0.0005558609458937547,,-0.010432239832116844,,0
-0.010432239832116844,,0.004857067613212068,,1
0.004857067613212068,,0.0024197511516794693,,1
0.0024197511516794693,,0.005376872287416166,,1
0.005376872287416166,,-0.01415297600593671,,0
-0.01415297600593671,,0.0016865019077317593,,1
0.0016865019077317593,,0.014313850794814093,,1
0.014313850794814093,,-0.0113226380934745,,0
-0.0113226380934745,,0.01390327343622741,,1
0.01390327343622741,,0.0022066749251632607,,1
