log_returns,output
0.04502368137395511,1
0.0223890324304745,1
0.025502273569850454,0
0.0,0
-0.03315761079205443,0
-0.04357328696529241,1
0.035609091250640955,0
-0.03302304665916046,0
-0.03361667900519022,1
0.002667440616801824,0
-0.01665369550695822,0
-0.014184543477008505,1
0.008480356006844714,1
0.003806404658215664,0
-0.015588985627292851,0
-0.005527845655937465,1
0.018671505883069456,1
0.024719205979963434,0
-0.005588812423565849,0
-0.0042792213430899555,0
-0.022497271382867064,1
0.0165832429577051,1
0.011793185005376903,0
0.0,1
0.005844895074167251,1
0.02846517165671789,0
-0.010352098975233252,0
-0.01943843368543276,1
0.010029143316497053,0
-0.0031563083840683267,1
0.004992848103776629,1
0.008612816174069355,1
0.018538152357797533,0
-0.00537152021600445,1
0.010460608988625088,0
-0.055308897958571,1
0.005083688310533931,1
0.011937983715771497,0
-0.017558308973489367,1
0.004284951787404567,1
0.02845296938031052,1
0.0007788856624396523,0
-0.014640720563320438,0
-0.002109197470861673,0
-0.004761921929835864,0
-0.026059161520184632,1
0.015663242329895466,0
-0.004834828311117929,1
0.01470023135180767,0
-0.015238891699217813,0
-0.0056733662354889565,1
0.00027084713159838025,0
-0.00761283689159002,0
-0.023471972789393763,0
-0.01605441263103624,1
0.00028384163213775713,0
-0.028503379065387954,1
0.006984832225101012,0
-0.003486317639796057,0
-0.00700942356067666,0
-0.0032291416518633264,1
0.0005879029744841742,1
0.004398233974502664,1
0.025134905097490157,1
0.006824071916721611,0
-0.0014178149325775786,1
0.02494172602509154,1
0.001659224906291521,0
-0.005541630900981231,0
-0.011457435027250669,1
0.016722754701359328,0
-0.01055861630658294,0
-0.012932400886235634,1
0.0036718319913557175,1
0.014553865527354135,1
0.017899354419892044,0
-0.01984633068977514,1
0.018480790743235432,0
-0.006580821199206822,1
0.006854036714523259,0
-0.012924623993978835,0
-0.003049222266253245,1
0.003325915819142641,1
0.004141978177517581,1
0.018293975549654205,1
0.0013518790436315917,0
-0.008683900108735817,0
-0.014274205597186621,1
0.01045116998149991,0
-0.003288545924412582,0
-0.009099796326797619,1
0.003318663087006861,1
0.010436712558911697,1
0.015453736330893067,1
0.001075582706662654,1
0.008030001592418071,1
0.008230535814534564,0
-0.013308687359276115,0
-0.011588872738463677,0
-0.00707288911310995,0
-0.015960763382708822,1
0.011034636818201679,1
0.016056955109448857,0
-0.0529429378128575,1
0.007656366561269963,0
-0.012793372734377697,1
0.003142428153551551,0
-0.039859902006935996,0
-0.02829805457462883,1
0.0073015740372756,1
0.026325099175411572,0
-0.0083012271270885,0
-0.005373156365326779,0
-0.01083370858823881,0
-0.04012881787459338,1
0.010340114737375963,0
-0.004686823791735539,0
-0.00439421256240584,1
0.0294458194876006,1
0.013048174547292379,0
-0.012132321077119262,1
0.023821445839766666,1
0.020351642188758352,0
-0.0005841255393122751,1
0.0020428927598392372,0
0.0,0
-0.008784807312599851,0
-0.006195596795339221,1
0.0011831090969689488,0
-0.006822015361696315,0
-0.022269890372670995,0
-0.006717619787014129,0
-0.018553360621740265,1
0.007152869474626095,0
0.0,0
-0.021297400605042427,1
0.013207681901815932,0
-0.017649294140813655,0
-0.0003180228576843179,1
0.0030170507293598237,0
-0.009398717632008858,0
-0.026599028305755862,1
0.0013140280711406661,1
0.003604808509584522,1
0.0009808955047748173,0
-0.017970974779630125,1
0.005805747003635716,1
0.009547427766394332,1
0.030334647113751383,0
-0.0022275171190954336,1
0.009827353541003473,1
0.009106641855908025,0
-0.00031265371488636026,1
0.007166241827661142,1
0.0163206882901279,1
0.02145418617305551,0
-0.006297788899954375,0
-0.028686813874443048,1
0.0033998058372122575,1
0.01773752367313027,0
-0.004557246887905561,0
-0.023414449154554227,0
-0.0012476893014072826,1
0.010864563564741084,1
0.004927630876167306,1
0.008717646544691565,1
0.008038244523686218,1
0.05409902911768921,1
0.005707799988166712,0
-0.004277711040316134,0
-0.014537889767196058,0
-0.006546020678352226,0
-0.0011681397676873372,1
0.0014600451078202808,1
0.0264915630643771,1
0.029953246728484133,0
-0.01025647088359881,0
-0.005307977996896221,0
-0.0011211020004168073,1
0.0005607081089120434,1
0.0069822933541061945,0
-0.004183565655387592,0
-0.0005591405953387922,0
-0.004484308372104509,0
-0.011583682687759765,1
0.00877078417291309,0
0.0,0
-0.0022561158221861815,1
0.005630667215940593,1
0.0053199744845881655,1
0.009726308944465236,1
0.018902045923326796,0
-0.002173269464944947,1
0.0010872769359221656,1
0.009463325140915746,0
-0.0062086727112977,1
0.0018936755161246424,1
0.004584022403307768,1
0.0076383262391020255,0
-0.004146955091005394,1
0.00721254526739043,0
-0.0042678071817641204,0
-0.008860254202407694,0
-0.0002697811486259651,0
0.0,0
-0.01098536241439649,0
-0.0025944226995115536,1
0.013579785113908007,1
0.001078482589375795,1
0.0018844989817633547,0
-0.012449391505522631,1
0.007326052224754521,1
0.007272668905430459,1
0.005887125030652931,1
0.042570759216769574,1
0.0058636124661630385,0
-0.0061193888733254214,0
-0.0002557442579180445,0
-0.041792408189492196,0
-0.023752831715011382,1
0.007347983846440694,1
0.007025111840450958,0
-0.01519284647186534,1
0.012226668941384838,1
0.0013494281185746503,1
0.01366027155650722,1
0.01163722820638741,1
0.016688768426681752,0
-0.041177566748826486,0
-0.002968578875373021,1
0.008075393551404454,0
-0.004568009239734131,1
0.014438676140284094,1
0.008722186630206989,0
-0.005277077284427373,0
-0.0005292526794245292,1
0.006595460079208331,0
-0.026646927881469194,0
-0.028487193232302296,0
-0.03678974733383157,0
-0.04360041357330554,0
-0.0127273890433456,0
-0.04522837698082284,0
-0.019330511131948523,1
0.04360279644485158,0
-0.03550296269557882,0
-0.0019379678503515083,0
-0.049372284562418434,0
-0.02059099429362882,0
-0.048304867011508726,1
0.057623328028525114,0
-0.046765416681148614,0
-0.057793909895757986,0
-0.002673276224521009,0
-0.08537875615724637,1
0.04598975911806302,0
-0.11808137841268658,1
0.021258530589448363,0
-0.08359120813254374,0
-0.03836348075177579,1
0.09845554629479487,1
0.07973200191432603,1
0.033804886407303676,0
-0.10371541170621483,1
0.07692810127274492,0
-0.02837071067616705,0
-0.05613825521191615,1
0.014663667413542652,0
-0.016455823631311137,1
0.11668628390322308,1
0.01701328125198036,1
0.03128270076586921,0
-0.011857070327749544,0
0.0,1
0.01981018908786231,0
-0.031031007347192795,0
-0.006245135136338315,1
0.050950599996631554,0
-0.03079493524451314,0
-0.02015566475211829,0
-0.030612624469359286,1
0.0036268486522798874,0
-0.0010061989392016017,1
0.06073121569217999,1
0.028023504530624705,1
0.044323646484760594,0
-0.09224824976413265,0
-0.01715443720369815,0
-0.017253752993064458,0
-0.03646398211635575,1
0.029034919852579322,1
0.017579379543560893,1
0.029270382300113237,0
-0.012773540166327596,0
-0.012347066662349792,0
-0.03348680145580274,1
0.049721912690704737,1
0.011190508775606952,1
0.05269292390767226,1
0.003633738855594116,1
0.00866743507549528,0
-0.006855470675940854,1
0.006495814886591139,1
0.04329380843677518,1
0.02113231088847533,0
-0.02458298304116728,1
0.008261656958314432,1
0.012604521600910766,0
-0.008157818111902266,1
0.0489527142267656,0
-0.00783037497326618,1
0.010426933479072278,1
0.05148773848306399,0
-0.05278520592509677,0
-0.021986122326871558,0
-0.07150811730618697,1
0.008163362034087612,1
0.03473777442127635,0
-0.0340311118377966,0
-0.008513700757344155,1
0.032594450484638215,0
-0.02372757193693606,0
-0.007442851418128551,1
0.0053219787241168695,0
-0.03163459614655333,0
-0.016571871053279,0
-0.046749896568160164,1
0.04563525083922881,0
-0.002978405951894657,1
0.004093051680826087,0
-0.013834613655052083,0
-0.002261571508465327,0
-0.031042901081843623,0
-0.015297466332568465,0
-0.03745146350349803,1
0.03824168314895292,0
-0.014320078401774542,1
0.0028006260551384967,1
0.04032641832673029,1
0.00421216825406153,0
-0.034600123017108714,0
-0.020784139379855248,1
0.025519701945586268,1
0.01987982967887053,1
0.012655966668389198,1
0.015879353673828405,0
-0.03589543635461572,1
0.0007773206034422967,1
0.004651203669947411,0
-0.0015480233467197047,0
-0.0019383311714333067,1
0.022636690361059343,1
0.011691608265822252,0
-0.07572444811731002,1
0.010660842750645574,0
-0.012887802054078773,0
-0.011004816968694285,1
0.01059937488337938,1
0.01048820543227691,1
0.025749080387372784,1
0.0066264159077322644,0
-0.007017584660851477,1
0.0029300055490929025,1
0.008352001547333744,1
0.001546154477158877,1
0.004239767832835704,1
0.036999295791349564,0
-0.0029695613860690104,1
0.009250759902731335,1
0.015351181637086207,1
0.008847248761022079,1
0.0016165275318665367,0
-0.015190167939043077,1
0.015907733470268814,0
-0.019193012974999386,1
0.01127077790436296,1
0.001084035749833529,1
0.01825064852876667,0
-0.00035468092770562734,0
-0.0017752940745306917,1
0.018310387079532434,0
-0.001746088680431112,1
0.025195449519990483,0
-0.02449668811856752,0
-0.02368020517551968,0
-0.04311951871816474,0
-0.0003734912711249603,0
-0.0326528859472686,1
0.011130451202009083,1
0.018904154093837517,1
0.041810246966390865,0
-0.0025175231442899257,1
0.0021582549935554346,1
0.006803984449522736,1
0.002139019194695424,1
0.022187885803586112,0
-0.027902181617412796,1
0.03691750745254539,1
0.02016128993379092,0
-0.012595874851165739,0
-0.008601463504635176,0
-0.0609054497826353,0
-0.011078371718968947,0
0.0,0
-0.0026027043371640085,0
-0.03177272314140873,1
0.0011522482347512619,1
0.01976500937412195,1
0.032947618713431284,0
-0.013934921772705666,0
-0.02505272469533533,0
-0.00855601319548956,0
-0.033987153879519554,1
0.01022022391180398,1
0.03647940521055513,1
0.03264381689303635,0
-0.013225714438749179,0
-0.05355377740122586,1
0.03752360029472534,0
-0.025115468914260666,1
0.011494350025371336,1
0.022599846124679347,1
0.022464531837113798,0
-0.06857675875161996,1
0.038072540714429844,1
0.02025527098871551,1
0.03542110592028629,0
-0.01791520515117966,1
0.0018060051152276899,1
0.0043212469610856815,1
0.024841616496527667,1
0.032755862500296724,0
-0.006124561809063659,0
-0.004789588076455652,0
-0.011034584200085963,1
0.04408985524020902,1
0.015146848476866323,0
-0.009192470715659422,0
-0.015957770259911262,0
-0.005376351867712832,0
-0.014422958028019872,0
-0.0005128434994810643,0
-0.004455848329274555,1
0.007188087885392837,0
-0.018589141292352077,0
-0.0069735554854136565,0
