log_returns,log_returns_norm,out_log_returns,out_log_returns_norm,bin_output
-0.01758531198093468,-1.0675657169856996,-0.010053172055525847,-0.6302676825313334,0
-0.010053172055525847,-0.6302676825313334,0.010619186774351828,0.569920042785014,1
0.010619186774351828,0.569920042785014,0.029458973939406493,1.6637130389858676,1
0.029458973939406493,1.6637130389858676,-0.01578323525309257,-0.9629414509968364,0
-0.01578323525309257,-0.9629414509968364,0.0018589519002641453,0.06132175202912301,1
0.0018589519002641453,0.06132175202912301,0.009794917957317647,0.5220649661241129,1
0.009794917957317647,0.5220649661241129,-0.0005518539315927488,-0.07864387024586685,0
-0.0005518539315927488,-0.07864387024586685,-0.04247565361840579,-2.5126394387637765,0
-0.04247565361840579,-2.5126394387637765,0.040172884725559674,2.2857370818875817,1
0.040172884725559674,2.2857370818875817,0.0009217299258346228,0.0069088851248714075,1
0.0009217299258346228,0.0069088851248714075,-0.01522494476529905,-0.9305284401679883,0
-0.01522494476529905,-0.9305284401679883,0.024122056489950198,1.3538643726301678,1
0.024122056489950198,1.3538643726301678,0.015044655979920607,0.8268522034058232,1
0.015044655979920607,0.8268522034058232,0.0001799268974631694,-0.03615842502490992,1
0.0001799268974631694,-0.03615842502490992,-0.009851441802617291,-0.6185557063916833,0
-0.009851441802617291,-0.6185557063916833,-0.011693891616236591,-0.725523937207284,0
-0.011693891616236591,-0.725523937207284,0.0153203827044372,0.8428602377588363,1
0.0153203827044372,0.8428602377588363,-0.040821977259181845,-2.4166309433463162,0
-0.040821977259181845,-2.4166309433463162,0.02218788927313699,1.241571248684707,1
0.02218788927313699,1.241571248684707,0.013371378844210052,0.7297057337717051,1
0.013371378844210052,0.7297057337717051,0.001000232971573229,0.011466584256876097,1
0.001000232971573229,0.011466584256876097,0.0357085161766162,2.026546518400153,1
0.0357085161766162,2.026546518400153,0.007600637170608061,0.39467027025127976,1
0.007600637170608061,0.39467027025127976,-0.0053231122146996275,-0.35565171791453615,0
-0.0053231122146996275,-0.35565171791453615,0.002446901321801825,0.09545668963558994,1
0.002446901321801825,0.09545668963558994,-0.017255460112890555,-1.0484153062146242,0
-0.017255460112890555,-1.0484153062146242,0.02030569104880836,1.1322953201831885,1
0.02030569104880836,1.1322953201831885,0.01176484701492209,0.6364343370380775,1
0.01176484701492209,0.6364343370380775,-0.008116808756004328,-0.5178470592747401,0
-0.008116808756004328,-0.5178470592747401,0.0036348443404810465,0.16442582088603114,1
0.0036348443404810465,0.16442582088603114,0.005771135892845265,0.28845380046709723,1
0.005771135892845265,0.28845380046709723,0.013987429664282024,0.7654721713856282,1
0.013987429664282024,0.7654721713856282,-0.003478525773500786,-0.24855943961041996,0
-0.003478525773500786,-0.24855943961041996,0.004071216151932379,0.18976052487834993,1
0.004071216151932379,0.18976052487834993,0.0106088570253091,0.569320322254391,1
0.0106088570253091,0.569320322254391,0.004762507963849498,0.22989527457491044,1
0.004762507963849498,0.22989527457491044,-0.005013785585978926,-0.33769295346200023,0
-0.005013785585978926,-0.33769295346200023,0.011494356416754555,0.6207302996611261,1
0.011494356416754555,0.6207302996611261,-0.012164781564023883,-0.7528626816611751,0
-0.012164781564023883,-0.7528626816611751,-0.024439037249790966,-1.4654766185942352,0
-0.024439037249790966,-1.4654766185942352,-0.0002577980904642774,-0.06157169120793877,0
-0.0002577980904642774,-0.06157169120793877,-0.017946640948482064,-1.0885436128910682,0
-0.017946640948482064,-1.0885436128910682,0.00462578868414565,0.22195768009597303,1
0.00462578868414565,0.22195768009597303,-0.0004354433109893951,-0.07188534795557677,0
-0.0004354433109893951,-0.07188534795557677,0.016587837526721848,0.9164456342110539,1
0.016587837526721848,0.9164456342110539,0.019599300432121172,1.0912839699834578,1
0.019599300432121172,1.0912839699834578,0.004108549741779378,0.19192802383892346,1
0.004108549741779378,0.19192802383892346,0.017748014019020836,0.9838027073306124,1
0.017748014019020836,0.9838027073306124,0.003856108584802142,0.17727189386062392,1
0.003856108584802142,0.17727189386062392,0.003025186202031837,0.12903052708199622,1
0.003025186202031837,0.12903052708199622,0.00796884490673553,0.41604753101302727,1
0.00796884490673553,0.41604753101302727,0.0146328360984376,0.8029429257629263,1
0.0146328360984376,0.8029429257629263,-0.012125271115388744,-0.750568799484309,0
-0.012125271115388744,-0.750568799484309,0.003226341944935967,0.14070914854446318,1
0.003226341944935967,0.14070914854446318,-0.04648166431122014,-2.7452188410743097,0
-0.04648166431122014,-2.7452188410743097,-0.004904887897315981,-0.33137061403648244,0
-0.004904887897315981,-0.33137061403648244,0.01112808403681504,0.5994654010521456,1
0.01112808403681504,0.5994654010521456,0.02810568151107313,1.5851441163672353,1
0.02810568151107313,1.5851441163672353,-0.017680667261169267,-1.073101816558248,0
-0.017680667261169267,-1.073101816558248,0.00562589645673056,0.2800215460789429,1
0.00562589645673056,0.2800215460789429,0.007807119959163265,0.40665816724709214,1
0.007807119959163265,0.40665816724709214,0.008315011848024502,0.4361451559267773,1
0.008315011848024502,0.4361451559267773,-0.0027640369757812224,-0.20707792838298886,0
-0.0027640369757812224,-0.20707792838298886,0.012539120554521456,0.6813868074316025,1
0.012539120554521456,0.6813868074316025,0.006650413750516186,0.3395025704987917,1
0.006650413750516186,0.3395025704987917,0.0022335585062066,0.08307051587240295,1
0.0022335585062066,0.08307051587240295,0.0023876099533072987,0.09201437454857189,1
0.0023876099533072987,0.09201437454857189,-0.013928068659412403,-0.8552349143371759,0
-0.013928068659412403,-0.8552349143371759,0.006507918256851608,0.3312296228484276,1
0.006507918256851608,0.3312296228484276,-0.0019238923221885182,-0.15830113861119074,0
-0.0019238923221885182,-0.15830113861119074,-0.022476475971419184,-1.3515350033258962,0
-0.022476475971419184,-1.3515350033258962,0.029432908742860916,1.6621997559972448,1
0.029432908742860916,1.6621997559972448,0.01376929152011929,0.7528075923116131,1
0.01376929152011929,0.7528075923116131,0.0028253088604327584,0.11742612654259749,1
0.0028253088604327584,0.11742612654259749,0.020939148599419977,1.1690723509521306,1
0.020939148599419977,1.1690723509521306,0.013871056013371385,0.7587157954673013,1
0.013871056013371385,0.7587157954673013,-0.01910350823582189,-1.1557085614831246,0
-0.01910350823582189,-1.1557085614831246,-0.019711587250468236,-1.1910121751349065,0
-0.019711587250468236,-1.1910121751349065,-0.01251001438613663,-0.7729060738490656,0
-0.01251001438613663,-0.7729060738490656,-0.028774354055490475,-1.7171747464362341,0
-0.028774354055490475,-1.7171747464362341,0.006864486991198119,0.35193115099604055,1
0.006864486991198119,0.35193115099604055,0.007706986210516218,0.4008446412240046,1
0.007706986210516218,0.4008446412240046,-0.02123567632457608,-1.2794971426263408,0
-0.02123567632457608,-1.2794971426263408,-0.005214141748519812,-0.3493251532004024,0
-0.005214141748519812,-0.3493251532004024,0.0055442912693275,0.2752837440192313,1
0.0055442912693275,0.2752837440192313,-0.002065177714452627,-0.16650383066763913,0
-0.002065177714452627,-0.16650383066763913,-0.003977164596181665,-0.2775092173920843,0
-0.003977164596181665,-0.2775092173920843,0.00546452484802911,0.2706526963230015,1
0.00546452484802911,0.2706526963230015,0.010431707018725755,0.5590354164441382,1
0.010431707018725755,0.5590354164441382,0.01323128914962553,0.7215724610635778,1
0.01323128914962553,0.7215724610635778,-0.007040310214458928,-0.45534812789897394,0
-0.007040310214458928,-0.45534812789897394,0.01274932001057222,0.6935904852555227,1
