log_returns,output
-0.015297154281633822,0
0.0,0
0.0,1
0.027273326593363796,0
-0.0066889887646947345,0
-0.01521577852668744,0
-0.008308963605611855,1
0.008308963605611876,1
0.017131514360628302,0
-0.005758160473189242,1
0.05750589411776239,0
-0.05991498656219769,1
0.004572232349330221,1
0.0035950205682943005,1
0.010234578818935554,0
-0.005461325888181787,1
0.009950377041399361,1
0.013580173549498586,0
-0.00559701691662394,1
0.06715142017639487,0
-0.014759637008140302,0
-0.01791358963230949,0
-0.007028720425840359,0
-0.041580668416832264,0
-0.006424766250484706,0
-0.026365044422683503,0
-0.013075296679359517,0
-0.0037318631317557064,0
-0.07047165341155377,1
0.0026709784841274045,0
-0.03005515982263245,0
-0.0019259085282190024,1
0.0065879859771281555,0
-0.036783164514448734,0
-0.0011360566378326921,0
-0.013734201003679001,0
-0.0049097140231278745,0
-0.002028720198135105,0
-0.007279100763124323,1
0.018242897896449468,1
0.020730503823801063,0
-0.021304564564957777,1
0.02130456456495774,0
-0.002814455470335747,0
-0.01590942696610555,1
0.004001093858642006,0
-0.0025702540921135313,0
-0.036399471274786335,1
0.0147191122244483,0
-0.0017548113339561956,1
0.00700117950477339,1
0.022989502995679596,1
0.03462093060460397,0
-0.008266795570850046,0
-0.009731680844874059,0
-0.024432465274644963,0
-0.008106551975807404,1
0.010698350448951295,0
-0.03780672723672358,1
0.01952146753986833,1
0.018285259696855346,1
0.0043047193504508075,0
-0.017331412808005542,1
0.01014644115543043,0
-0.034329268052103006,0
-0.0489394409985206,1
0.060809061565080626,1
0.05760074459123528,1
0.013553012573628231,1
0.012015398966569788,0
-0.03676991584145872,1
0.020900859349385854,1
0.016954268613361193,0
-0.0027152416634461914,0
-0.00572596217054268,1
0.034930989892603785,0
-0.017312929697845866,0
-0.005387964500412931,1
0.005656556078407527,0
-0.0008060938008404595,0
-0.00674311374612746,0
-0.004339574040192989,1
0.01296263177162466,1
0.005618719383146176,1
0.03409717318018276,0
-0.033563685360493735,0
-0.04276832335731736,0
-0.005022340479031022,0
-0.0013995589835705039,0
-0.005618013675076122,0
-0.031766889785132736,1
0.02526695053056263,0
-0.0036926918369886686,1
0.028889929950619477,0
-0.006657385721383098,0
-0.010070032238267341,0
-0.003943649889914643,1
0.04389939201979266,1
0.002158608973918483,1
0.025021333260102866,1
0.01590855276815277,0
-0.01906818541331996,1
0.0007908948459324688,1
0.021119219773022533,1
0.0010314832473719007,1
0.012295225443461677,0
-0.010235445344963618,0
-0.016075086922247347,0
-0.006818760415704531,0
-0.002635007377348712,0
-0.014350522651362043,0
-0.04685144003571863,1
0.0014015204944897092,0
-0.031875176950039795,1
0.005191718903476485,1
0.023316481590837126,0
-0.015008141987295314,0
-0.03012104204647705,1
0.022962815189933223,0
-0.0264973972477046,0
-0.0029550397883541597,1
0.002069466909907143,1
0.010283577496803378,0
-0.011169935309741537,0
-0.010997368720958954,1
0.024794663731929005,1
0.011594377010779736,0
-0.012177650819738683,0
-0.020631351942276572,1
0.0115471119297063,1
0.011706241677546358,0
-0.020279861349613994,1
0.005330196295564634,1
0.005595615458346798,0
-0.01033215019160735,0
-0.009540909765121288,0
-0.01448424608172422,0
-0.001521005669895351,1
0.01270440530870981,0
-0.0018050959686040718,1
0.01642561218930324,0
-0.011020184334045547,1
0.00686466053414486,0
-0.02591288846061883,1
0.016649485683560002,1
0.02109090699026067,0
-0.01779413204538049,0
-0.013859791113708648,0
-0.001821973113725583,0
-0.1481404257481436,0
-0.03260191140305371,0
-0.035963072355758546,0
-0.022138305958799356,0
-0.0019315917390082893,0
-0.013626855819900053,0
-0.006291796040652181,0
-0.001974379507543072,1
0.012178558466217388,1
0.012803275432504533,1
0.005765905520670833,0
-0.007309151020226114,0
-0.011260029932949197,0
0.0,0
-0.02891868990424975,1
0.019108919496783342,0
-0.001578568413296076,0
-0.0019766457082108437,0
-0.06203540903435836,1
0.002103018140498745,1
0.008784871144783941,0
-0.003337505092797762,1
0.008737275712423687,1
0.08531848318039703,0
-0.016491276620096206,0
-0.0030983728000046956,0
-0.022754999353102812,0
-0.017210762810916155,1
0.01163966617492804,1
0.013869863170275594,1
0.06180459436440565,1
0.06412219429090282,0
-0.00034704942314190887,0
-0.04254448251096583,0
-0.009827211171314316,0
-0.02856808859093155,0
-0.029408285929719835,0
-0.01248064961791945,0
-0.0043264060474096575,1
0.012534425219387486,1
0.013915907001539485,0
-0.02212392617351727,0
-0.009860068229014512,0
-0.0019837037733707145,1
0.0019837037733707805,0
-0.0043693695003704834,1
0.0019884371694002113,1
0.02317009794294674,1
0.030959838164677313,0
-0.013641765881139602,1
0.031176302628167757,0
-0.0007399355593091259,1
0.011041674058459232,0
-0.012523189719341054,0
-0.005202516024257751,0
-0.012748584796397285,0
-0.011385293105299336,0
-0.03298069480156973,0
-0.0035566191019238648,0
-0.003966700215845465,0
-0.00798091894609338,1
0.0063898681875254795,1
0.022437456901362673,0
-0.007423379745952451,1
0.0007840242496563701,0
-0.016993109954084203,0
-0.2665179986433796,0
-0.02209453856255621,0
-0.03684048232387578,1
0.003855674959846179,0
-0.0027526108497208423,0
-0.0194828578994919,1
0.028264465015919102,1
0.05320403822360349,0
-0.013562978932660095,0
-0.02069595181195387,1
0.03994226368393229,1
0.02291930003011721,0
-0.011648723813957219,1
0.006094525811355036,0
-0.0030425715728051987,1
0.004560441134370638,0
-0.007103089059340433,1
0.00962766683494846,0
-0.02812761388751193,0
-0.038059626213394426,1
0.0010770306960540292,1
0.020245719260115314,0
-0.01702167202630534,0
-0.01786244699438089,0
-0.010983023921098976,0
-0.020078789676357265,0
-0.003385977559928218,1
0.0033859775599281404,0
-0.010761958127758597,1
0.003411110343957312,1
0.011847759458460361,1
0.018889459010891955,0
-0.0049655358627435225,1
0.00990653695719188,0
-0.04136977606511607,0
-0.0005709522670555036,0
-0.0040057102658501865,1
0.040454915667327326,1
0.007679653385963636,1
0.010329014863657114,1
0.018752244227010877,0
-0.02526333233533148,0
-0.0038179267553365855,1
